index,shoe,material,emotion,target_h2h_ms,target_pk_db,desired_peak_dbfs,h2h_mean_ms,h2h_se_ms,h2h_sampling_sd_ms,pk_mean_db,pk_se_db,pk_sampling_sd_db,aggressive_log_likelihood,happy_log_likelihood,neutral_log_likelihood,tender_log_likelihood,sad_log_likelihood,aggressive_estimate,happy_estimate,neutral_estimate,tender_estimate,sad_estimate,predicted_emotion,source_emotion_folder
159,dress,gravel,aggressive,775.6305731651557,90.16152747586231,-5.415098184534132,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.64630360604383,-10.733709063646002,-15.963079461273816,-20.00458995084594,-26.400772036292942,0.746866432929328,0.25176117172923723,0.001348658654520451,2.3697162107675702e-05,3.9524806688394876e-08,aggressive,aggressive
160,dress,gravel,aggressive,500.59112315860057,93.38950517176022,-4.383958533408295,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.216214550183162,-11.263685518383433,-21.561705109114826,-32.94739337759485,-51.93032570473863,0.7402824808419473,0.25970876693333883,8.752125317248225e-06,9.939669402064165e-11,5.664859980459721e-19,aggressive,aggressive
161,dress,gravel,aggressive,1056.6193151167352,90.49287613741134,-5.309252737180247,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-11.097380145400454,-11.876243997488906,-15.109426625747659,-14.590705375179127,-13.209394616680452,0.6140933007758355,0.2818240725844904,0.011112831058272118,0.018668201884269348,0.07430159369713266,aggressive,aggressive
162,dress,gravel,aggressive,678.2903728225884,73.43014117708736,-10.759743487658332,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.212837489077643,-9.773397475303053,-11.20057576075653,-18.753592217509876,-31.544680423621624,0.341944480350311,0.5306424273039552,0.12734629577641254,6.67963832609889e-05,1.8606038808237524e-10,happy,aggressive
163,dress,gravel,aggressive,867.8346831535433,93.09572723218588,-4.477802453862303,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.13300874907308,-11.38729176344603,-17.06669577420702,-18.747393799127885,-21.380072808762932,0.7773334296131432,0.22175792706082734,0.0007574349328826779,0.00014106765691761686,1.0140736229163039e-05,aggressive,aggressive
164,dress,gravel,aggressive,520.0891277670466,92.38640994200112,-4.704385550786453,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.049048895361116,-11.066018962376045,-20.586403327523517,-31.47907051215439,-49.54637504103984,0.7343676788674915,0.2656128403343849,1.9480435902729344e-05,3.622208281075365e-10,5.1575418344563265e-18,aggressive,aggressive
165,dress,gravel,aggressive,598.6510651851208,74.16448289752601,-10.525166629713336,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.212589997848182,-9.772530917502598,-12.36393358973914,-22.208737997852975,-38.76136183529064,0.37465350929002017,0.5817615779749968,0.0435826018998992,2.3108349341711255e-06,1.4964276726149926e-13,happy,aggressive
166,dress,gravel,aggressive,693.4195876225227,82.16303439163491,-7.970123077947622,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.478046030807032,-9.896062039553916,-13.13958713069033,-20.062362192620057,-31.15931730947949,0.5937995853093824,0.39092895988916093,0.015256425583963378,1.5028989677771898e-05,2.2781557549700416e-10,aggressive,aggressive
167,dress,gravel,aggressive,567.2371917530672,80.10906089160612,-8.62624084509727,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.745970104537662,-9.846637836506213,-14.182672546040624,-24.889961777083073,-42.4120877421063,0.5219019830305497,0.4719212206772961,0.006176658051130809,1.3824102002726995e-07,3.3952699662915354e-15,aggressive,aggressive
168,dress,gravel,aggressive,597.0168620755212,72.27294135574735,-11.129397411096456,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.472987467240317,-9.830747419731782,-12.150646406278282,-22.00768918449031,-38.81295393064627,0.3238809296360603,0.6156114457526902,0.06050445556853609,3.1690425540846064e-06,1.594022050417491e-13,happy,aggressive
169,dress,gravel,aggressive,1145.5032898274756,99.16410339065064,-2.539330796238554,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-12.868974045377584,-13.978554731812519,-21.217904551788017,-18.302361426758633,-13.806717687217006,0.5794372791590624,0.19103883611108433,0.0001371235297829176,0.0025311406295398953,0.2268556205705306,aggressive,aggressive
170,dress,gravel,aggressive,460.9440100180221,90.39094605169508,-5.341813108696524,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.177427646825853,-10.926159164687824,-20.501586681744122,-33.81142829637591,-55.76853814464908,0.6788871090312196,0.3210906028720898,2.2288059734835216e-05,3.695570526570159e-11,1.0760435513791565e-20,aggressive,aggressive
171,dress,gravel,aggressive,717.3280633230158,84.48909890536717,-7.22708902469686,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.436404058883602,-10.066946436772145,-13.76826091720627,-19.887979458199354,-29.605524802004464,0.6470502438598444,0.34442679457184355,0.008504258940407596,1.8701501744216354e-05,1.1261601660555585e-09,aggressive,aggressive
172,dress,gravel,aggressive,1058.7290752492156,92.00828211634388,-4.825174053979852,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-11.218848074787667,-12.101643151930556,-15.999190402542173,-15.214884754385409,-13.498944897136475,0.6482221606866192,0.2681210080068106,0.005440609801269274,0.011919751314760463,0.06629647019054058,aggressive,aggressive
173,dress,gravel,aggressive,458.49971549079993,81.81146364900619,-8.08242823215018,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.102560360105027,-10.14649558500411,-16.653211348200465,-30.996283225628126,-54.53145578448894,0.5106091478628322,0.4886610968159941,0.0007297548905876379,4.305861379381516e-10,2.5874053470448715e-20,aggressive,aggressive
174,dress,gravel,aggressive,771.827319122582,86.7995592250976,-6.489039548377842,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.514135561755145,-10.343005360469592,-14.265132237312535,-18.842548157400568,-25.99082569521515,0.6919101323466464,0.3020481017225976,0.005980232250447229,6.148533948086486e-05,4.834082806462735e-08,aggressive,aggressive
175,dress,gravel,aggressive,731.5028494683107,83.24585809681076,-7.624227733315993,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.46590795492626,-9.994243213607298,-13.127982971083167,-19.005621160249547,-28.32239294196929,0.6190659520555057,0.36499240839909264,0.015897101499568987,4.453404205869628e-05,4.003773870911691e-09,aggressive,aggressive
176,dress,gravel,aggressive,700.4366519572735,87.87196457231101,-6.146472226120204,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.467174858827338,-10.365640777598315,-15.495029741356731,-21.670003818223925,-31.54675725380601,0.7094163184941515,0.2888699614698298,0.001710161247375087,3.5586058923484028e-06,1.827512589045268e-10,aggressive,aggressive
177,dress,gravel,aggressive,1094.2728929562995,86.9358327747163,-6.445508559737467,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-11.283303123984735,-11.698653896047412,-13.325388615115283,-12.959353178477917,-11.637848240662322,0.37334739006441764,0.24644985746726372,0.048444743334368795,0.06985762710558299,0.2619003820283669,aggressive,aggressive
178,dress,gravel,aggressive,630.6570646916258,90.06122999394672,-5.44713703989632,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.60086951147661,-10.612661964458164,-17.512905380149686,-25.297222298875866,-37.987233615583044,0.7331737471201779,0.26655757364137495,0.0002685674572278642,1.1178087481116681e-07,3.444812703201655e-13,aggressive,aggressive
179,dress,gravel,aggressive,873.3479057428466,96.24086277494834,-3.473125757852651,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.493051140410861,-11.948187038756355,-19.15320951072889,-20.116649529509843,-21.894674395067693,0.810622835699586,0.18917395466447157,0.00014052702145646423,5.3622018414188864e-05,9.060596071769464e-06,aggressive,aggressive
180,dress,gravel,aggressive,935.4317992496256,83.01676852407059,-7.697407712970768,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.128891181817783,-10.526673078687192,-11.702969037758175,-13.561178335090077,-16.06078912354058,0.5224732846192912,0.35100201203649617,0.10825569732507657,0.016882653916384355,0.0013863521027516399,aggressive,aggressive
181,dress,gravel,aggressive,892.9131758704873,78.73936183968482,-9.063775157784848,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.123710499390615,-10.180576657413406,-10.490703259330276,-13.28025040420466,-17.531654287892657,0.37303489312536103,0.35241371230466995,0.25844404303904617,0.015881137078697205,0.00022621445222575958,aggressive,aggressive
182,dress,gravel,aggressive,407.82379078636126,78.86570467141227,-9.023416420611646,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.560673995919789,-10.202418940592677,-16.78354194117947,-33.20326994500125,-60.33742432163148,0.4110466208876189,0.5881380482079349,0.000815330844143428,6.0302678887705e-11,9.911128086869715e-23,happy,aggressive
183,dress,gravel,aggressive,811.1408089243259,70.32209286379691,-11.752573102782762,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.843877256574519,-10.087394665574978,-9.636904604939446,-13.920690401257607,-21.625150431726617,0.15336852134449527,0.3267927743782594,0.5127643142307389,0.00707120226326901,3.187783237455066e-06,neutral,aggressive
184,dress,gravel,aggressive,1038.847245882854,84.27437517931583,-7.295680002958696,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.799923284235769,-11.126401267543748,-12.06687103230066,-12.49139628596084,-12.506903880918074,0.42215271528028525,0.30456640732143364,0.11891624063281042,0.07778076245535963,0.07658387431011096,aggressive,aggressive
185,dress,gravel,aggressive,809.5051985813117,81.63942486408241,-8.137384006129611,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.656498143163843,-10.038724213076197,-11.866441802234641,-16.09420956401883,-22.65763447525004,0.5575223921867875,0.38042026342119145,0.06116401392511343,0.0008920717138242107,1.2587530836019684e-06,aggressive,aggressive
186,dress,gravel,aggressive,413.9994290708904,82.39948615146872,-7.894591333892214,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.338526664450931,-10.321568768066678,-17.764406732175996,-33.74964299274083,-60.0097487012957,0.49561427600487784,0.5040905180356889,0.00029520592571800663,3.3715155807766666e-11,1.328024745951633e-22,happy,aggressive
187,dress,gravel,aggressive,801.4235489631083,75.62072138068557,-10.059988309742486,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.083886692048841,-9.893546835975414,-10.341253570167792,-14.947932394484749,-22.532584266511577,0.3343957883208194,0.40450542275190976,0.25851621216251347,0.002581264987384318,1.3117773730077701e-06,happy,aggressive
188,dress,gravel,aggressive,744.1686270362634,76.19239548939674,-9.877373714306088,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.917647274249354,-9.78893476667692,-10.94821603601244,-16.842025604048033,-26.54809078894666,0.40077740644572823,0.45582943095301104,0.1429989682609181,0.0003941703302751689,2.401006746992729e-08,happy,aggressive
189,dress,gravel,aggressive,339.6079056002711,75.72891248910118,-10.025427927888437,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-11.331630402628525,-10.458984328273901,-17.597214390141517,-36.85723922432139,-68.97102930504252,0.2945390315855532,0.7049011665961504,0.0005598018158780936,2.418309021927323e-12,2.733190931064661e-26,happy,aggressive
190,dress,gravel,aggressive,782.4437896017226,72.08318690691402,-11.190012246328504,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.495674081000317,-9.939550098401893,-9.992082694841075,-14.96260029489213,-23.573166397762012,0.22675542825479988,0.39543879062379056,0.3752015747618181,0.002603732035763653,4.7432382772750383e-07,happy,aggressive
191,dress,gravel,aggressive,824.2197539741705,85.20900202229355,-6.997124409459524,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.626549237066463,-10.311551295144554,-13.138633921959768,-16.76776952429449,-22.281675938545554,0.6515851538907732,0.3284570338214272,0.019439817429292294,0.0005159155473387261,2.0793111685269295e-06,aggressive,aggressive
192,dress,gravel,aggressive,530.0702355504286,84.88997939746689,-7.099032448812784,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.719339970534861,-10.179907763607195,-16.52493468670297,-28.096275537867506,-46.96100052547102,0.6127327530870623,0.386588601432812,0.0006786390788078373,6.4013177391051645e-09,4.10604230704219e-17,aggressive,aggressive
193,dress,gravel,aggressive,1072.7944989351274,92.66118652673876,-4.61661139048666,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-11.390974790144773,-12.286269459260325,-16.420332591109457,-15.392976025788792,-13.314308112275326,0.633140472012745,0.2586297864315372,0.0041426451596933795,0.011573188383666241,0.09251390801235812,aggressive,aggressive
194,dress,gravel,aggressive,858.1751268946422,82.40145099778996,-7.893963686757979,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.786384248534942,-10.210024138969858,-11.814378446954045,-15.026860911077708,-19.848271086744063,0.5581605486322239,0.3654051551659589,0.07345349200776383,0.0029569844436998353,2.381975035356836e-05,aggressive,aggressive
195,dress,gravel,aggressive,370.0533095695083,94.54597899250663,-4.014536522352882,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-11.08662305914606,-11.87805637438905,-24.975259765924527,-41.08494893654005,-68.0692313246258,0.6881385681301216,0.3118607922563214,6.396134925334307e-07,6.450130546433738e-14,1.2315259438285211e-25,aggressive,aggressive
196,dress,gravel,aggressive,969.130172927741,90.32541586174736,-5.362745960025325,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.45008501222137,-11.386098665913801,-15.045651027248837,-15.572686719363267,-15.99630344882906,0.7081414208409702,0.2777246532709019,0.00714975296436096,0.0042208735692472925,0.0027632993545197897,aggressive,aggressive
197,dress,gravel,aggressive,811.475965656667,90.74229320766791,-5.229579376631309,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.764092051658267,-10.885727796772237,-16.006484433715656,-19.18401889678365,-24.157822109261335,0.75314057579525,0.24533292187147548,0.0014650062606800345,6.107363894242088e-05,4.2243365225385606e-07,aggressive,aggressive
198,dress,gravel,aggressive,725.204537888405,82.41759895872872,-7.8888054098498275,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.482822513993266,-9.936838075766284,-12.885199323185741,-18.981364882807384,-28.680607526854185,0.5993616110128237,0.38063828667199834,0.019955170804503722,4.492875519684157e-05,2.7554772338851234e-09,aggressive,aggressive
199,dress,gravel,aggressive,904.1001567314282,87.38704252993851,-6.3013748904820535,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.966748980556796,-10.766022516812887,-13.699302337764438,-15.61425006460225,-18.261602811734917,0.6768815894407789,0.3043635321901308,0.016198894442067863,0.0023868995604908977,0.00016908436653146502,aggressive,aggressive
200,dress,gravel,aggressive,712.5144908461875,82.32342673440853,-7.918887623445871,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.47784136161267,-9.919101620838756,-12.98503816199208,-19.405269911994782,-29.652513750997148,0.5976375611680945,0.38441558730605496,0.01791767551958483,2.9174971864550566e-05,1.0344011433311967e-09,aggressive,aggressive
201,dress,gravel,aggressive,383.15165981185794,74.24275057574187,-10.500164937008805,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-11.178864919960658,-10.29011180619512,-16.346182805941897,-33.8082523841927,-63.079944488032694,0.2908841235369166,0.7074578846364218,0.001657991783420103,4.32416157752795e-11,8.382384091020407e-24,happy,aggressive
202,dress,gravel,aggressive,844.1767015672851,82.9930561048861,-7.704982367428981,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.718845263769582,-10.204003766713061,-12.114946178447811,-15.548591020764615,-20.73544141812806,0.5849228326401095,0.36007827039080553,0.053270303262014936,0.0017189852942212835,9.608412848872854e-06,aggressive,aggressive
203,dress,gravel,aggressive,733.6264828370034,79.90901212765735,-8.690144078669308,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.604957360827802,-9.833462508109271,-11.976403023237243,-18.01705343085983,-27.711695913789722,0.529299349306159,0.4211752434230279,0.04940780892498594,0.00011759110072164249,7.245105623777437e-09,aggressive,aggressive
204,dress,gravel,aggressive,712.9043591657037,97.94850344856395,-2.927639953945783,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.352464152937316,-11.948044106588913,-21.684640938249103,-25.741556992326267,-32.99440265895629,0.8313912908054912,0.16859857570830633,9.961015707859934e-06,1.7234844489984751e-07,1.2204964428773983e-10,aggressive,aggressive
205,dress,gravel,aggressive,750.0231175457582,82.16668347163409,-7.9689574220999795,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.51728073470506,-9.954077030012094,-12.550384894045722,-18.06516204236158,-26.789839666000542,0.59015750286482,0.38130255209195657,0.02842546208921965,0.00011446435066455667,1.860333902257981e-08,aggressive,aggressive
206,dress,gravel,aggressive,618.7367538128013,76.94448322129755,-9.637128100938398,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.871151197638044,-9.737087032295959,-12.590264898942978,-21.822330328481733,-37.07722647659963,0.4526103795937085,0.5175446654891974,0.02984203484574258,2.920070659176218e-06,6.922710039540335e-13,happy,aggressive
207,dress,gravel,aggressive,632.0628350600425,73.11421585867528,-10.860662128770144,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.293045631989479,-9.78124181618882,-11.749269658087115,-20.585445663741837,-35.57049681364142,0.34465567141182507,0.5749882929860605,0.0803443553282725,1.1680270215193826e-05,3.626835554673494e-12,happy,aggressive
208,dress,gravel,aggressive,934.3031572018548,65.84768113790547,-13.18187149969925,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-12.21872555191938,-10.841272681295738,-9.020579006671602,-10.764715045925062,-14.95339166479506,0.029588377674369983,0.11731170161667277,0.7245336332119006,0.1266455378995558,0.0019207495975009264,neutral,aggressive
209,dress,gravel,aggressive,717.3765070837595,77.08503034648032,-9.592231968659704,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.806882796297595,-9.759978337109855,-11.409200193735602,-17.945304956508416,-28.657903802170775,0.444495183098568,0.46584067541281227,0.08953430256937489,0.00012983602874678326,2.8904978979491046e-09,happy,aggressive
210,dress,gravel,aggressive,540.5199431528243,79.45310673312349,-8.835777714881674,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.869193549465443,-9.865036955673784,-14.424543644115039,-26.0301131704482,-45.08939188573837,0.49635768757418064,0.49842513865730353,0.0052171262134770476,4.755503862301063e-08,2.5110592693448923e-16,happy,aggressive
211,dress,gravel,aggressive,549.9812847752197,95.30237685861876,-3.772914087115379,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.229314213648587,-11.494394902102306,-21.98150535956161,-31.329355099342877,-47.10900856315105,0.7798946914803482,0.22009916860905335,6.139375535773027e-06,5.350626543097077e-10,7.505648362251708e-17,aggressive,aggressive
212,dress,gravel,aggressive,915.187646712516,73.2773295717095,-10.8085573644263,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.800344244679094,-10.28391177026027,-9.32489814838529,-11.789764153109502,-15.989151364297438,0.13465484070773068,0.22568658467910768,0.5888437481635319,0.05006363321011388,0.000751193239515825,neutral,aggressive
213,dress,gravel,aggressive,433.9129540492943,99.63852243958983,-2.387783190060148,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-11.355507590998267,-12.635794802630338,-27.342516982166234,-39.81348009288236,-61.42207138800044,0.7824985924240268,0.21750131836561765,8.921001333369955e-08,3.4224975134501025e-13,1.4120535926399955e-22,aggressive,aggressive
214,dress,gravel,aggressive,1022.8281486681389,91.59067005540784,-4.958575333476532,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.903368526024945,-11.833938083695632,-15.726741100036094,-15.38546736115508,-14.406255734342857,0.6926221485723486,0.2731210361155358,0.005568423814948807,0.007833314868033932,0.020855076629132874,aggressive,aggressive
215,dress,gravel,aggressive,912.1691599221192,75.006990546058,-10.256037433473187,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.568278670820103,-10.235304475597063,-9.594103745759384,-12.126026097262969,-16.244630840805566,0.19018175347941918,0.2653247128516858,0.5037877947440527,0.04005416991130725,0.0006515690135350652,neutral,aggressive
216,dress,gravel,aggressive,784.9884218290576,74.6419665379463,-10.372640075695646,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.157597491301889,-9.871033708572305,-10.301458910998614,-15.26298997140755,-23.5476804238351,0.3121180110710396,0.41569222372989917,0.27029661692683266,0.001892670655311638,4.776169170155435e-07,happy,aggressive
217,dress,gravel,aggressive,721.0981605544897,79.26933761678659,-8.894480605780872,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.63533869730591,-9.800333391048355,-11.920433151322182,-18.297815010277915,-28.593718779029132,0.5128637474556812,0.4348562499757468,0.052191296975180886,8.8702597802567e-05,2.9955884407189234e-09,aggressive,aggressive
218,dress,gravel,aggressive,736.6827520271939,75.2219130599349,-10.187382954769774,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.013724268205463,-9.785562728269975,-10.838080613178262,-16.91676422474417,-27.027301576034972,0.37094599991045585,0.4660151009846612,0.16266618469479172,0.000372699260254522,1.5149836644354008e-08,happy,aggressive
219,dress,gravel,aggressive,700.6312947147577,74.85415559665962,-10.304858767214975,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.03352696300383,-9.755115079903684,-11.15478445497914,-18.13452229965892,-29.800751300939883,0.37775717503094114,0.4990286346624484,0.12309963930919866,0.00011455001472260786,9.826893954860459e-10,happy,aggressive
220,dress,gravel,aggressive,711.4658405567052,81.59708406248582,-8.1509092790713,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.50402301443242,-9.880009676406791,-12.743218198918974,-19.239547884691426,-29.634401793582256,0.5794192378583213,0.3978359068332487,0.02271058472755834,3.42695325840305e-05,1.0482876953273907e-09,aggressive,aggressive
221,dress,gravel,aggressive,1162.301887524162,91.26647443598762,-5.062135825338142,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-12.148192088865562,-12.699120371415862,-15.87141985662696,-14.461334672498587,-11.546397246952528,0.28369500018885857,0.16352590784044593,0.006852900205347437,0.02807156477958568,0.5178546269857623,sad,aggressive
222,dress,gravel,aggressive,730.251653675641,98.28882028411272,-2.818929728492261,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.414316856532265,-12.035586437390888,-21.76245862573768,-25.309193658217538,-31.753878618994378,0.8349616882555695,0.16502818221371568,9.845350873735368e-06,2.837290114916826e-07,4.5082981409759133e-10,aggressive,aggressive
223,dress,gravel,aggressive,585.0841383332861,79.30393055468147,-8.883430297113103,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.74972686727928,-9.801092951713306,-13.672261197399761,-23.854462718752394,-40.53893136405926,0.5076857336600678,0.4822663415100036,0.010047544652757248,3.801771499270299e-07,2.15781071056289e-14,aggressive,aggressive
224,dress,gravel,aggressive,627.0750216715458,99.66353958210624,-2.3797917570216462,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.657848389842629,-12.289575746572572,-24.068429417485394,-30.05322746630774,-40.81664522961117,0.8364050805040566,0.16359366240420786,1.2539358606893817e-06,3.15580786952534e-09,6.677557152644122e-14,aggressive,aggressive
225,dress,gravel,aggressive,906.4900962361068,97.70037631245609,-3.006901260145726,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.837050300907674,-12.34866574867802,-20.06796655270635,-20.139723038260442,-20.605541221750318,0.8191351492414399,0.18066304019662466,8.024529370031536e-05,7.468891064595929e-05,4.687635758888993e-05,aggressive,aggressive
226,dress,gravel,aggressive,455.8946645694904,82.08271198146493,-7.99578113069858,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.106342487943332,-10.168298514737355,-16.798680622665024,-31.21933786492825,-54.876469212442245,0.5151546661309655,0.484206346384342,0.0006389871358091242,3.48883354353348e-10,1.855746488079357e-20,aggressive,aggressive
227,dress,gravel,aggressive,482.9580175474499,83.63035144877851,-7.501405837330759,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.92949237927381,-10.188902051117044,-16.85462915472683,-30.17283690755214,-51.96094846576069,0.5641781841324327,0.4352673583007565,0.0005544566551285842,9.116821773444825e-10,3.1433073203343485e-19,aggressive,aggressive
228,dress,gravel,aggressive,787.9818072518441,74.35461903829014,-10.464429867466473,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.198932198612694,-9.88213759771073,-10.231509056317527,-15.125385395814266,-23.326947519151293,0.2986926692068918,0.41002157632464054,0.2891189875165526,0.002166172933440988,5.94018474077424e-07,happy,aggressive
229,dress,gravel,aggressive,812.8189310300145,74.94966978175148,-10.274347879974847,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.189272689228224,-9.926721542430283,-10.13649557853059,-14.504564802595262,-21.75235338480544,0.2969288844765512,0.386079694551076,0.3130208415113461,0.003967755424518726,2.8240365080548745e-06,happy,aggressive
230,dress,gravel,aggressive,608.0996785275788,87.37047891813171,-6.306665942189615,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.530178506228962,-10.310712393749249,-16.426786206745707,-25.24363258410703,-39.54034936016892,0.6853198394887702,0.31398705556113377,0.0006930022366796014,1.027133530390816e-07,6.348069920948949e-14,aggressive,aggressive
231,dress,gravel,aggressive,742.0226093931465,70.08089149558396,-11.829622053581351,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.75100396500971,-9.974567774098595,-10.21495483836484,-16.033545411956435,-26.369540326329737,0.2045813148701439,0.4447008082746608,0.3496786713117414,0.0010391718285591891,3.371489476332534e-08,happy,aggressive
232,dress,gravel,aggressive,915.4487263313614,87.15885714815698,-6.374266036929945,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.017582830963311,-10.78588402577169,-13.544367076952838,-15.301693073810078,-17.67171828365221,0.6672248078163786,0.30945906990772715,0.01961594559684451,0.003383859051692818,0.0003163176273568608,aggressive,aggressive
233,dress,gravel,aggressive,670.7758282955187,83.0597046379144,-7.683692274507278,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.456291889600088,-9.93891116559572,-13.7342379542279,-21.193819450637854,-33.17572188506922,0.6131042976220644,0.3783863593912723,0.008504445270346293,4.8976856751452115e-06,3.064197821314752e-11,aggressive,aggressive
234,dress,gravel,aggressive,1161.3394652155907,73.52310750387778,-10.730046483898068,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-12.702265076657707,-11.68647532694105,-9.48697102199154,-9.369848324856784,-9.023837892422156,0.010388294784786417,0.028687727571035916,0.2587788214177497,0.29093399572593265,0.4112111605004952,sad,aggressive
235,dress,gravel,aggressive,676.4061607916167,81.45789764337457,-8.19537074973952,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.507488611886258,-9.851932352631351,-13.09572809186003,-20.51708901185623,-32.472745565025875,0.5759446621154148,0.4081226910754748,0.01592311939932202,9.527348595990568e-06,6.119224508372441e-11,aggressive,aggressive
236,dress,gravel,aggressive,870.270291865366,88.9894687491812,-5.789498611174249,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.87081537349978,-10.826811658308062,-14.671391467072429,-16.963804480053415,-20.32592575866167,0.7176104697298565,0.2758702415221382,0.005902351359288045,0.0005962696949330035,2.066769378431271e-05,aggressive,aggressive
237,dress,gravel,aggressive,882.0586891962009,86.79387763485485,-6.490854465806853,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.853217486200748,-10.627434791560855,-13.514126167923909,-15.877009985357384,-19.269458649798928,0.6714674272843826,0.30958980204187925,0.017262850551996875,0.0016252684599102974,5.465166183084796e-05,aggressive,aggressive
238,dress,gravel,aggressive,1258.7353987620352,86.79022824781238,-6.492020219735878,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-13.087873888792728,-12.963933427151243,-14.130595845211266,-13.085204984186952,-10.456239602484658,0.05752555990740008,0.06511596978992198,0.020277409071459147,0.05767929520034718,0.7994017660308717,sad,aggressive
239,dress,gravel,aggressive,724.7711143814253,81.94073156103312,-8.04113511234994,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.498821705662932,-9.91032616243126,-12.720831980023663,-18.861298996871035,-28.646786687407637,0.5873324336033962,0.389197345220149,0.023419774077875752,5.0444260474191485e-05,2.8381049608833554e-09,aggressive,aggressive
